"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","r1t01",,,,"User:","xsedeu3458"
"Cmdline:","dstat --output pytorch/logs/gpu_resnet50_cifar10_deepspeed_stage_2_batch1024_nodes3/dstat_r1t01.csv --integer --io --mem --net -N ib0,eth0 --time --nocolor",,,,"Date:","05 Apr 2024 19:44:50 EDT"

"io/total",,"memory usage",,,,"net/ib0",,"net/eth0",,"system"
0.0,0.0,19336933376.0,1069056.0,9925640192.0,5.11523704832e+11,2108.0,9564.0,396.0,785.0,05-04 19:48:11
0.0,0.0,19339018240.0,1069056.0,9933340672.0,5.11513919488e+11,2548.0,10384.0,60.0,0.0,05-04 19:48:12
0.0,0.0,19338608640.0,1069056.0,9934110720.0,5.1151355904e+11,3212.0,48996.0,0.0,0.0,05-04 19:48:13
0.0,1427.0,19339788288.0,1069056.0,9934110720.0,5.11512379392e+11,2300.0,11060.0,0.0,15868.0,05-04 19:48:14
0.0,0.0,19342405632.0,1069056.0,9954902016.0,5.11488970752e+11,1204.0,4676.0,3536.0,3006.0,05-04 19:48:15
0.0,0.0,19341176832.0,1069056.0,9956442112.0,5.11488659456e+11,2176.0,11456.0,336.0,785.0,05-04 19:48:16
0.0,0.0,19348070400.0,1069056.0,9959522304.0,5.11478685696e+11,2396.0,12096.0,60.0,0.0,05-04 19:48:17
0.0,0.0,19353710592.0,1069056.0,9961062400.0,5.11471505408e+11,2396.0,12556.0,303.0,0.0,05-04 19:48:18
0.0,58.0,19354992640.0,1069056.0,9948741632.0,5.11482544128e+11,2388.0,13020.0,0.0,0.0,05-04 19:48:19
0.0,0.0,19355545600.0,1069056.0,9953361920.0,5.1147737088e+11,2396.0,13488.0,3476.0,3006.0,05-04 19:48:20
0.0,0.0,19354750976.0,1069056.0,9967222784.0,5.1146430464e+11,2396.0,13952.0,396.0,785.0,05-04 19:48:21
0.0,0.0,19358052352.0,1069056.0,9954131968.0,5.1147409408e+11,3484.0,21036.0,60.0,0.0,05-04 19:48:22
0.0,0.0,19358625792.0,1069056.0,9961832448.0,5.1146582016e+11,2836.0,15472.0,0.0,0.0,05-04 19:48:23
0.0,0.0,19359277056.0,1069056.0,9988014080.0,5.11438987264e+11,764.0,4520.0,0.0,0.0,05-04 19:48:24
0.0,0.0,19362017280.0,1069056.0,9988014080.0,5.1143624704e+11,2176.0,15440.0,3476.0,3006.0,05-04 19:48:25
0.0,0.0,19361177600.0,1069056.0,9997254656.0,5.11427846144e+11,2176.0,15968.0,336.0,785.0,05-04 19:48:26
0.0,0.0,19375656960.0,1069056.0,9992634368.0,5.11417987072e+11,2828.0,16832.0,0.0,292.0,05-04 19:48:27
0.0,0.0,19375800320.0,1069056.0,9992634368.0,5.11417843712e+11,2176.0,16896.0,0.0,0.0,05-04 19:48:28
0.0,191.0,19377623040.0,1069056.0,10001874944.0,5.11406780416e+11,2376.0,17352.0,0.0,0.0,05-04 19:48:29
0.0,3.0,19379744768.0,1069056.0,10001874944.0,5.11404658688e+11,2616.0,18344.0,3536.0,3006.0,05-04 19:48:30
0.0,0.0,19379482624.0,1069056.0,10014965760.0,5.11391830016e+11,544.0,4668.0,336.0,785.0,05-04 19:48:31
0.0,0.0,19382005760.0,1069056.0,10023436288.0,5.11380836352e+11,2176.0,18492.0,120.0,42.0,05-04 19:48:32
0.0,0.0,19382816768.0,1069056.0,10023436288.0,5.11380025344e+11,2572.0,6088.0,0.0,0.0,05-04 19:48:33
0.0,3.0,19387330560.0,1069056.0,10011885568.0,5.11387062272e+11,2012.0,2764.0,0.0,0.0,05-04 19:48:34
0.0,0.0,19390967808.0,1069056.0,10020356096.0,5.11374954496e+11,1792.0,3060.0,3476.0,3006.0,05-04 19:48:35
0.0,0.0,19395272704.0,1069056.0,10024976384.0,5.11366029312e+11,2012.0,3696.0,336.0,785.0,05-04 19:48:36
0.0,2.0,19399110656.0,1069056.0,10025746432.0,5.11361421312e+11,2012.0,4164.0,60.0,0.0,05-04 19:48:37
0.0,0.0,19398053888.0,1069056.0,10046537728.0,5.11341686784e+11,448.0,732.0,0.0,0.0,05-04 19:48:38
0.0,0.0,19398434816.0,1069056.0,10038067200.0,5.11349776384e+11,2012.0,4664.0,0.0,0.0,05-04 19:48:39
0.0,0.0,19399045120.0,1069056.0,10025746432.0,5.11361486848e+11,2004.0,5132.0,3476.0,3006.0,05-04 19:48:40
0.0,0.0,19400818688.0,1069056.0,10043457536.0,5.11342002176e+11,3576.0,10768.0,336.0,4091.0,05-04 19:48:41
0.0,0.0,19555651584.0,1069056.0,10031906816.0,5.1119872e+11,3128.0,10424.0,0.0,0.0,05-04 19:48:42
0.0,0.0,18906877952.0,1069056.0,9971073024.0,5.11908327424e+11,18344.0,58460.0,328.0,132.0,05-04 19:48:43
0.0,1888.0,16443920384.0,1069056.0,9847095296.0,5.1449526272e+11,22358404.0,9992.0,324.0,132.0,05-04 19:48:44
0.0,0.0,16443215872.0,1069056.0,9847865344.0,5.14495197184e+11,6780.0,6136.0,3476.0,3006.0,05-04 19:48:45
0.0,0.0,16258351104.0,1069056.0,9849405440.0,5.14678521856e+11,22152.0,15208.0,7871.0,4433.0,05-04 19:48:46
0.0,0.0,16284008448.0,1069056.0,9853255680.0,5.14649014272e+11,2935432.0,15268.0,0.0,90.0,05-04 19:48:47
0.0,0.0,16297132032.0,1069056.0,9855565824.0,5.14633580544e+11,1100.0,1696.0,0.0,0.0,05-04 19:48:48
0.0,0.0,16295505920.0,1069056.0,9856335872.0,5.14634436608e+11,1312.0,1824.0,0.0,2840.0,05-04 19:48:49
0.0,0.0,16296140800.0,1069056.0,9857105920.0,5.1463303168e+11,448.0,1148.0,60.0,0.0,05-04 19:48:50
0.0,0.0,16295841792.0,1069056.0,9858646016.0,5.14631790592e+11,1100.0,1756.0,0.0,0.0,05-04 19:48:51
0.0,0.0,16296534016.0,1069056.0,9858646016.0,5.14631098368e+11,448.0,1128.0,0.0,0.0,05-04 19:48:52
0.0,0.0,16295747584.0,1069056.0,9860186112.0,5.14630344704e+11,1320.0,1968.0,60.0,0.0,05-04 19:48:53
0.0,49.0,16295518208.0,1069056.0,9861726208.0,5.14629033984e+11,668.0,1344.0,60.0,42.0,05-04 19:48:54
0.0,0.0,16288014336.0,1069056.0,9224896512.0,5.15273367552e+11,448.0,1184.0,0.0,0.0,05-04 19:48:55
0.0,0.0,16287703040.0,1069056.0,9230286848.0,5.15268288512e+11,448.0,1204.0,0.0,0.0,05-04 19:48:56
0.0,0.0,16287526912.0,1069056.0,9234907136.0,5.15263844352e+11,668.0,1396.0,60.0,0.0,05-04 19:48:57
0.0,3.0,16189456384.0,1069056.0,9103228928.0,5.15493593088e+11,23239132.0,21984.0,0.0,0.0,05-04 19:48:58
0.0,50.0,16433405952.0,1069056.0,9173303296.0,5.15179569152e+11,74419744.0,219024.0,4636.0,396.0,05-04 19:48:59
0.0,1.0,16893853696.0,1069056.0,9242607616.0,5.14649817088e+11,73097748.0,46192.0,0.0,0.0,05-04 19:49:00
0.0,0.0,17045291008.0,1069056.0,9250308096.0,5.14490679296e+11,8048844.0,4804.0,0.0,0.0,05-04 19:49:01
0.0,0.0,17104482304.0,1069056.0,9275719680.0,5.14406076416e+11,27352408.0,380296.0,0.0,0.0,05-04 19:49:02
0.0,0.0,17200205824.0,1069056.0,9275719680.0,5.14310352896e+11,570952.0,470716.0,3300.0,198.0,05-04 19:49:03
0.0,0.0,17308770304.0,1069056.0,9286500352.0,5.14191007744e+11,1692.0,2744.0,1100.0,66.0,05-04 19:49:04
0.0,1.0,16205336576.0,1069056.0,9265709056.0,5.15315232768e+11,8901576.0,31019516.0,2702.0,264.0,05-04 19:49:05
0.0,0.0,16210800640.0,1069056.0,9288810496.0,5.15286667264e+11,9381808.0,6287660.0,2200.0,132.0,05-04 19:49:06
0.0,1.0,16214716416.0,1069056.0,9322692608.0,5.15248869376e+11,13380756.0,5484.0,0.0,90.0,05-04 19:49:07
0.0,0.0,16215642112.0,1069056.0,9343483904.0,5.15227152384e+11,780.0,10152.0,2380.0,216.0,05-04 19:49:08
0.0,2.0,16218558464.0,1069056.0,9364275200.0,5.15203444736e+11,880.0,1972.0,2200.0,132.0,05-04 19:49:09
0.0,0.0,16219553792.0,1069056.0,9384296448.0,5.1518242816e+11,660.0,1824.0,1160.0,1010.0,05-04 19:49:10
0.0,0.0,16219160576.0,1069056.0,9405087744.0,5.1516203008e+11,448.0,1608.0,1100.0,66.0,05-04 19:49:11
0.0,0.0,16220463104.0,1069056.0,9426649088.0,5.15139166208e+11,36356.0,73652552.0,1950.0,132.0,05-04 19:49:12
0.0,0.0,16270077952.0,1069056.0,9372745728.0,5.1514345472e+11,95334772.0,75139256.0,33481.0,594.0,05-04 19:49:13
0.0,2583.0,16235249664.0,1069056.0,9430499328.0,5.15120529408e+11,60251980.0,201792.0,32167.0,594.0,05-04 19:49:14
0.0,0.0,16021966848.0,1069056.0,9430499328.0,5.15333812224e+11,888.0,2120.0,1496.0,1560.0,05-04 19:49:15
