"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","r1t06",,,,"User:","xsedeu3458"
"Cmdline:","dstat --output pytorch/logs/gpu_resnet50_cifar10_deepspeed_stage_2_batch1024_nodes3/dstat_r1t06.csv --integer --io --mem --net -N ib0,eth0 --time --nocolor",,,,"Date:","05 Apr 2024 19:44:52 EDT"

"io/total",,"memory usage",,,,"net/ib0",,"net/eth0",,"system"
0.0,0.0,11951419392.0,2138112.0,24727994368.0,5.04105795584e+11,544.0,4068.0,60.0,0.0,05-04 19:48:16
0.0,0.0,11951316992.0,2138112.0,24732614656.0,5.04101277696e+11,764.0,4284.0,303.0,0.0,05-04 19:48:17
0.0,0.0,11952742400.0,2138112.0,24727994368.0,5.04104472576e+11,1340.0,13732.0,0.0,0.0,05-04 19:48:18
0.0,0.0,11953393664.0,2138112.0,24727994368.0,5.04103821312e+11,544.0,4184.0,1563.0,1780.0,05-04 19:48:19
0.0,0.0,11951632384.0,2138112.0,24746475520.0,5.0408710144e+11,764.0,4400.0,845.0,336.0,05-04 19:48:20
0.0,0.0,11962802176.0,2138112.0,24738004992.0,5.04084402176e+11,544.0,4264.0,60.0,0.0,05-04 19:48:21
0.0,0.0,11964334080.0,2138112.0,24750325760.0,5.04070549504e+11,544.0,4288.0,0.0,2840.0,05-04 19:48:22
0.0,0.0,11966156800.0,2138112.0,24772657152.0,5.04046395392e+11,1332.0,18800.0,0.0,0.0,05-04 19:48:23
0.0,0.0,11966214144.0,2138112.0,24772657152.0,5.04046338048e+11,764.0,4532.0,1503.0,1738.0,05-04 19:48:24
0.0,0.0,11966722048.0,2138112.0,24760336384.0,5.04058150912e+11,764.0,4636.0,785.0,336.0,05-04 19:48:25
0.0,0.0,11967090688.0,2138112.0,24768806912.0,5.04049311744e+11,764.0,4672.0,0.0,0.0,05-04 19:48:26
0.0,0.0,11967320064.0,2138112.0,24771117056.0,5.04046772224e+11,544.0,4536.0,0.0,1236.0,05-04 19:48:27
0.0,0.0,11969536000.0,2138112.0,24771117056.0,5.04044556288e+11,1540.0,14988.0,0.0,0.0,05-04 19:48:28
0.0,207.0,11970306048.0,2138112.0,24791908352.0,5.04022994944e+11,1644.0,5604.0,1563.0,1738.0,05-04 19:48:29
0.0,0.0,11969671168.0,2138112.0,24792678400.0,5.04022859776e+11,544.0,4652.0,785.0,336.0,05-04 19:48:30
0.0,0.0,11978813440.0,2138112.0,24796528640.0,5.04009867264e+11,544.0,4692.0,60.0,0.0,05-04 19:48:31
0.0,0.0,11978395648.0,2138112.0,24793448448.0,5.04013365248e+11,764.0,4904.0,0.0,0.0,05-04 19:48:32
0.0,2.0,11978399744.0,2138112.0,24794218496.0,5.04012591104e+11,1112.0,10804.0,0.0,0.0,05-04 19:48:33
0.0,0.0,11978661888.0,2138112.0,24794218496.0,5.0401232896e+11,448.0,596.0,1593.0,1828.0,05-04 19:48:34
0.0,0.0,11985408000.0,2138112.0,24815779840.0,5.03984021504e+11,668.0,812.0,785.0,336.0,05-04 19:48:35
0.0,0.0,11986878464.0,2138112.0,24816549888.0,5.03981780992e+11,448.0,676.0,60.0,0.0,05-04 19:48:36
0.0,1.0,11987812352.0,2138112.0,24816549888.0,5.03980847104e+11,448.0,716.0,0.0,0.0,05-04 19:48:37
0.0,0.0,11994292224.0,2138112.0,24820400128.0,5.03970516992e+11,1568.0,20624.0,0.0,0.0,05-04 19:48:38
0.0,1498.0,11995992064.0,2138112.0,24808079360.0,5.0398113792e+11,448.0,792.0,1563.0,1780.0,05-04 19:48:39
0.0,0.0,11995508736.0,2138112.0,24804999168.0,5.0398470144e+11,448.0,832.0,785.0,336.0,05-04 19:48:40
0.0,0.0,11995717632.0,2138112.0,24828870656.0,5.03960621056e+11,668.0,1048.0,0.0,0.0,05-04 19:48:41
0.0,0.0,11679105024.0,2138112.0,24813367296.0,5.04292737024e+11,14400.0,22912.0,0.0,0.0,05-04 19:48:42
0.0,0.0,9217298432.0,2138112.0,24614694912.0,5.06953216e+11,15356572.0,13792.0,192.0,4210.0,05-04 19:48:43
0.0,1.0,9217933312.0,2138112.0,24614694912.0,5.0695258112e+11,1092.0,1592.0,1503.0,1738.0,05-04 19:48:44
0.0,0.0,9024520192.0,2138112.0,24629325824.0,5.07131363328e+11,7631164.0,11176.0,3091.0,4180.0,05-04 19:48:45
0.0,0.0,9058816000.0,2138112.0,24634716160.0,5.07091677184e+11,2943028.0,17752.0,0.0,0.0,05-04 19:48:46
0.0,0.0,9073479680.0,2138112.0,24635486208.0,5.07076243456e+11,668.0,1208.0,0.0,90.0,05-04 19:48:47
0.0,0.0,9072574464.0,2138112.0,24637026304.0,5.07075608576e+11,780.0,5784.0,60.0,42.0,05-04 19:48:48
0.0,57.0,9073057792.0,2138112.0,24638566400.0,5.07073585152e+11,880.0,1544.0,0.0,0.0,05-04 19:48:49
0.0,0.0,9073459200.0,2138112.0,24640106496.0,5.07071643648e+11,1100.0,1740.0,60.0,0.0,05-04 19:48:50
0.0,0.0,9073364992.0,2138112.0,24640876544.0,5.07070967808e+11,448.0,1116.0,0.0,0.0,05-04 19:48:51
0.0,0.0,9072619520.0,2138112.0,24641646592.0,5.07070943232e+11,448.0,1132.0,0.0,0.0,05-04 19:48:52
0.0,0.0,9072619520.0,2138112.0,24642416640.0,5.07070173184e+11,1336.0,2816.0,60.0,0.0,05-04 19:48:53
0.0,0.0,9065566208.0,2138112.0,23998656512.0,5.07720986624e+11,4808.0,4772.0,0.0,0.0,05-04 19:48:54
0.0,0.0,9064620032.0,2138112.0,24004816896.0,5.07715772416e+11,888.0,1548.0,0.0,0.0,05-04 19:48:55
0.0,0.0,9064460288.0,2138112.0,24009437184.0,5.07711311872e+11,668.0,1388.0,60.0,0.0,05-04 19:48:56
0.0,3.0,9050681344.0,2138112.0,23964004352.0,5.07770523648e+11,95098660.0,78164.0,0.0,0.0,05-04 19:48:57
0.0,46.0,9635614720.0,2138112.0,23968624640.0,5.07180969984e+11,2587704.0,189692.0,132.0,1218.0,05-04 19:48:58
0.0,0.0,9734725632.0,2138112.0,24037928960.0,5.07012554752e+11,72452084.0,22808.0,66.0,1100.0,05-04 19:48:59
0.0,0.0,9949642752.0,2138112.0,24045629440.0,5.06789937152e+11,8623828.0,43880.0,0.0,0.0,05-04 19:49:00
0.0,0.0,10055249920.0,2138112.0,24071041024.0,5.066589184e+11,26930064.0,466892.0,0.0,0.0,05-04 19:49:01
0.0,0.0,10160287744.0,2138112.0,24071041024.0,5.06553880576e+11,416848.0,339532.0,295.0,1407.0,05-04 19:49:02
0.0,1.0,10235211776.0,2138112.0,24093372416.0,5.06456625152e+11,3644.0,1547148.0,66.0,1100.0,05-04 19:49:03
0.0,1.0,9027293184.0,2138112.0,24074121216.0,5.07683794944e+11,14183436.0,33529732.0,132.0,1290.0,05-04 19:49:04
0.0,0.0,9034706944.0,2138112.0,24094142464.0,5.07656359936e+11,4085484.0,2460.0,66.0,1100.0,05-04 19:49:05
0.0,0.0,9039843328.0,2138112.0,24124174336.0,5.0762119168e+11,11023500.0,5656.0,0.0,0.0,05-04 19:49:06
0.0,1.0,9039966208.0,2138112.0,24144195584.0,5.07601047552e+11,660.0,1784.0,246.0,1274.0,05-04 19:49:07
0.0,0.0,9041866752.0,2138112.0,24164216832.0,5.0757912576e+11,668.0,1744.0,21047.0,3613.0,05-04 19:49:08
0.0,2373.0,9041772544.0,2138112.0,24183468032.0,5.07559968768e+11,660.0,1820.0,60.0,0.0,05-04 19:49:09
0.0,0.0,9042087936.0,2138112.0,24203489280.0,5.07539632128e+11,448.0,1608.0,66.0,1100.0,05-04 19:49:10
0.0,0.0,9047609344.0,2138112.0,24225820672.0,5.07511779328e+11,10704560.0,142829360.0,66.0,975.0,05-04 19:49:11
0.0,0.0,9060892672.0,2138112.0,24189628416.0,5.07534688256e+11,103966012.0,498688.0,132.0,20034.0,05-04 19:49:12
0.0,0.0,8796311552.0,2138112.0,24218120192.0,5.077707776e+11,33817692.0,83428.0,396.0,28631.0,05-04 19:49:13
0.0,0.0,8795574272.0,2138112.0,21265756160.0,5.10723878912e+11,2428.0,3424.0,1591.0,3148.0,05-04 19:49:14
