"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","r1t02",,,,"User:","xsedeu3458"
"Cmdline:","dstat --output pytorch/logs/gpu_resnet50_cifar10_deepspeed_stage_2_batch1024_nodes3/dstat_r1t02.csv --integer --io --mem --net -N ib0,eth0 --time --nocolor",,,,"Date:","05 Apr 2024 19:44:51 EDT"

"io/total",,"memory usage",,,,"net/ib0",,"net/eth0",,"system"
0.0,0.0,15916593152.0,2138112.0,6296727552.0,5.1857188864e+11,544.0,3980.0,1563.0,1738.0,05-04 19:48:15
0.0,0.0,15916720128.0,2138112.0,6296727552.0,5.18571761664e+11,764.0,4196.0,60.0,0.0,05-04 19:48:16
0.0,0.0,15922249728.0,2138112.0,6314438656.0,5.1854852096e+11,1112.0,10148.0,303.0,0.0,05-04 19:48:17
0.0,0.0,15923085312.0,2138112.0,6313668608.0,5.18548455424e+11,544.0,4096.0,0.0,0.0,05-04 19:48:18
0.0,0.0,15923982336.0,2138112.0,6302117888.0,5.1855910912e+11,764.0,4312.0,0.0,0.0,05-04 19:48:19
0.0,0.0,15932248064.0,2138112.0,6315208704.0,5.18537752576e+11,544.0,4176.0,1563.0,1738.0,05-04 19:48:20
0.0,2.0,15933530112.0,2138112.0,6311358464.0,5.18540320768e+11,544.0,4212.0,60.0,2424.0,05-04 19:48:21
0.0,0.0,15931375616.0,2138112.0,6324449280.0,5.18529384448e+11,1332.0,15280.0,0.0,0.0,05-04 19:48:22
0.0,0.0,15936356352.0,2138112.0,6325219328.0,5.18523633664e+11,764.0,4384.0,0.0,0.0,05-04 19:48:23
0.0,0.0,15937675264.0,2138112.0,6333689856.0,5.18513844224e+11,764.0,4496.0,0.0,0.0,05-04 19:48:24
0.0,0.0,15937691648.0,2138112.0,6333689856.0,5.1851382784e+11,764.0,4532.0,1503.0,1828.0,05-04 19:48:25
0.0,0.0,15936950272.0,2138112.0,6342160384.0,5.18506098688e+11,544.0,4452.0,0.0,0.0,05-04 19:48:26
0.0,0.0,15936229376.0,2138112.0,6356791296.0,5.18492188672e+11,1340.0,11752.0,0.0,0.0,05-04 19:48:27
0.0,0.0,15936364544.0,2138112.0,6356791296.0,5.18492053504e+11,764.0,4708.0,0.0,0.0,05-04 19:48:28
0.0,0.0,15938703360.0,2138112.0,6366031872.0,5.18480474112e+11,744.0,4568.0,60.0,636.0,05-04 19:48:29
0.0,0.0,15940014080.0,2138112.0,6359871488.0,5.18485323776e+11,1424.0,5420.0,1503.0,1738.0,05-04 19:48:30
0.0,47.0,15948517376.0,2138112.0,6358331392.0,5.18478360576e+11,764.0,4824.0,60.0,1556.0,05-04 19:48:31
0.0,144.0,15953047552.0,2138112.0,6372192256.0,5.18459969536e+11,1112.0,11660.0,0.0,0.0,05-04 19:48:32
0.0,0.0,15953993728.0,2138112.0,6372192256.0,5.1845902336e+11,544.0,4724.0,0.0,0.0,05-04 19:48:33
0.0,0.0,15954210816.0,2138112.0,6385283072.0,5.18445715456e+11,668.0,732.0,0.0,0.0,05-04 19:48:34
0.0,0.0,15954223104.0,2138112.0,6392983552.0,5.18438002688e+11,448.0,596.0,1503.0,1738.0,05-04 19:48:35
0.0,0.0,15957352448.0,2138112.0,6392983552.0,5.18434873344e+11,448.0,636.0,60.0,0.0,05-04 19:48:36
0.0,1505.0,15958102016.0,2138112.0,6381432832.0,5.18445674496e+11,1472.0,20644.0,0.0,0.0,05-04 19:48:37
0.0,0.0,15957368832.0,2138112.0,6392983552.0,5.1843485696e+11,448.0,712.0,0.0,0.0,05-04 19:48:38
0.0,0.0,15960260608.0,2138112.0,6380662784.0,5.18444285952e+11,448.0,752.0,0.0,0.0,05-04 19:48:39
0.0,0.0,15959498752.0,2138112.0,6378352640.0,5.18447357952e+11,668.0,968.0,1503.0,1738.0,05-04 19:48:40
0.0,0.0,15961210880.0,2138112.0,6399143936.0,5.18424854528e+11,448.0,828.0,0.0,0.0,05-04 19:48:41
0.0,36.0,15624994816.0,2138112.0,6387593216.0,5.18772621312e+11,11628.0,29936.0,90.0,90.0,05-04 19:48:42
0.0,0.0,13348192256.0,2138112.0,6208172032.0,5.21228845056e+11,15354468.0,8632.0,132.0,296.0,05-04 19:48:43
0.0,0.0,13160173568.0,2138112.0,6208942080.0,5.21416093696e+11,1888.0,1392.0,60.0,0.0,05-04 19:48:44
0.0,0.0,12901904384.0,2138112.0,6217412608.0,5.21665892352e+11,2600.0,2908.0,3809.0,5847.0,05-04 19:48:45
0.0,0.0,13001281536.0,2138112.0,6229733376.0,5.21554194432e+11,10574412.0,27608.0,0.0,0.0,05-04 19:48:46
0.0,4.0,13003145216.0,2138112.0,6231273472.0,5.21550790656e+11,1744.0,2096.0,60.0,42.0,05-04 19:48:47
0.0,0.0,13003816960.0,2138112.0,6232043520.0,5.21549348864e+11,880.0,1480.0,0.0,0.0,05-04 19:48:48
0.0,0.0,13003173888.0,2138112.0,6233583616.0,5.2154845184e+11,668.0,1208.0,0.0,0.0,05-04 19:48:49
0.0,0.0,13010661376.0,2138112.0,6233583616.0,5.21540964352e+11,448.0,1048.0,60.0,0.0,05-04 19:48:50
0.0,2.0,13003329536.0,2138112.0,6235123712.0,5.21546756096e+11,1312.0,1888.0,0.0,0.0,05-04 19:48:51
0.0,0.0,13004517376.0,2138112.0,6235893760.0,5.21544798208e+11,668.0,1264.0,0.0,0.0,05-04 19:48:52
0.0,0.0,13004644352.0,2138112.0,6236663808.0,5.21543901184e+11,4156.0,4064.0,60.0,0.0,05-04 19:48:53
0.0,0.0,12999868416.0,2138112.0,5593673728.0,5.221916672e+11,888.0,1484.0,0.0,0.0,05-04 19:48:54
0.0,0.0,13000155136.0,2138112.0,5598294016.0,5.22186760192e+11,668.0,1324.0,0.0,0.0,05-04 19:48:55
0.0,0.0,13000114176.0,2138112.0,5603684352.0,5.22181410816e+11,448.0,1168.0,60.0,0.0,05-04 19:48:56
0.0,3.0,12929814528.0,2138112.0,5558251520.0,5.22297143296e+11,95100100.0,76508.0,0.0,0.0,05-04 19:48:57
0.0,43.0,13442748416.0,2138112.0,5562871808.0,5.2177958912e+11,2557932.0,164016.0,132.0,1218.0,05-04 19:48:58
0.0,0.0,13632819200.0,2138112.0,5631406080.0,5.21520984064e+11,72479792.0,45744.0,66.0,1100.0,05-04 19:48:59
0.0,0.0,13813198848.0,2138112.0,5639106560.0,5.21332903936e+11,8050040.0,5696.0,0.0,0.0,05-04 19:49:00
0.0,0.0,13958356992.0,2138112.0,5663748096.0,5.21163104256e+11,27355444.0,383652.0,0.0,0.0,05-04 19:49:01
0.0,0.0,14051782656.0,2138112.0,5663748096.0,5.21069678592e+11,566724.0,461024.0,66.0,1100.0,05-04 19:49:02
0.0,0.0,14143893504.0,2138112.0,5679149056.0,5.20962166784e+11,1820.0,2728.0,66.0,1100.0,05-04 19:49:03
0.0,1.0,12944642048.0,2138112.0,5652967424.0,5.22187599872e+11,8917836.0,34968652.0,66.0,312.0,05-04 19:49:04
0.0,0.0,12955492352.0,2138112.0,5682229248.0,5.22147487744e+11,9349476.0,4868.0,66.0,1392.0,05-04 19:49:05
0.0,0.0,12961927168.0,2138112.0,5713031168.0,5.22110251008e+11,11015240.0,5540.0,66.0,1100.0,05-04 19:49:06
0.0,2246.0,12964065280.0,2138112.0,5733052416.0,5.22088091648e+11,1000.0,8232.0,126.0,1142.0,05-04 19:49:07
0.0,0.0,12964470784.0,2138112.0,5753073664.0,5.22067664896e+11,660.0,1752.0,60.0,0.0,05-04 19:49:08
0.0,0.0,12965793792.0,2138112.0,5773094912.0,5.2204632064e+11,660.0,1772.0,126.0,3940.0,05-04 19:49:09
0.0,0.0,12966629376.0,2138112.0,5793116160.0,5.22025463808e+11,668.0,1736.0,126.0,18614.0,05-04 19:49:10
0.0,0.0,12965879808.0,2138112.0,5806206976.0,5.2201312256e+11,70204.0,139917728.0,0.0,6468.0,05-04 19:49:11
0.0,0.0,13009047552.0,2138112.0,5762314240.0,5.22013847552e+11,97009776.0,367244.0,66.0,975.0,05-04 19:49:12
0.0,0.0,12739129344.0,2138112.0,5813907456.0,5.22232172544e+11,53787880.0,134732.0,660.0,32851.0,05-04 19:49:13
0.0,0.0,12738121728.0,2138112.0,2859233280.0,5.25187854336e+11,1760.0,1576.0,1657.0,3214.0,05-04 19:49:14
